index,antibiotic
9799,meropenem
9799,nalidixic acid
9799,streptomycin
9799,sulfisoxazole
9799,tetracycline
9799,trimethoprim-sulfamethoxazole
9800,azithromycin
9800,cefoxitin
9800,ceftriaxone
9800,chloramphenicol
9800,ciprofloxacin
9800,meropenem
9800,nalidixic acid
9800,trimethoprim-sulfamethoxazole
9801,amoxicillin-clavulanic acid
9801,ampicillin
9801,azithromycin
9801,cefoxitin
9801,ceftriaxone
9801,chloramphenicol
9801,ciprofloxacin
9801,gentamicin
9801,meropenem
9801,nalidixic acid
9801,streptomycin
9801,sulfisoxazole
9801,tetracycline
9801,trimethoprim-sulfamethoxazole
9802,amoxicillin-clavulanic acid
9802,azithromycin
9802,cefoxitin
9802,ceftriaxone
9802,chloramphenicol
9802,ciprofloxacin
9802,meropenem
9802,nalidixic acid
9802,streptomycin
9802,sulfisoxazole
9802,tetracycline
9802,trimethoprim-sulfamethoxazole
9803,amoxicillin-clavulanic acid
9803,azithromycin
9803,cefoxitin
9803,ceftriaxone
9803,chloramphenicol
9803,ciprofloxacin
9803,meropenem
9803,nalidixic acid
9803,tetracycline
9803,trimethoprim-sulfamethoxazole
9804,amoxicillin-clavulanic acid
9804,azithromycin
9804,cefoxitin
9804,ceftriaxone
9804,chloramphenicol
9804,ciprofloxacin
9804,gentamicin
9804,meropenem
9804,nalidixic acid
9804,streptomycin
9804,sulfisoxazole
9804,tetracycline
9804,trimethoprim-sulfamethoxazole
9805,amoxicillin-clavulanic acid
9805,ampicillin
9805,azithromycin
9805,cefoxitin
9805,ceftriaxone
9805,chloramphenicol
9805,ciprofloxacin
9805,gentamicin
9805,meropenem
9805,nalidixic acid
9805,streptomycin
9805,sulfisoxazole
9805,tetracycline
9805,trimethoprim-sulfamethoxazole
9806,amoxicillin-clavulanic acid
9806,azithromycin
9806,cefoxitin
9806,ceftriaxone
9806,chloramphenicol
9806,ciprofloxacin
9806,meropenem
9806,nalidixic acid
9806,trimethoprim-sulfamethoxazole
9807,amoxicillin-clavulanic acid
9807,ampicillin
9807,azithromycin
9807,cefoxitin
9807,ceftriaxone
9807,chloramphenicol
9807,ciprofloxacin
9807,gentamicin
9807,meropenem
9807,nalidixic acid
9807,streptomycin
9807,sulfisoxazole
9807,tetracycline
9807,trimethoprim-sulfamethoxazole
9808,amoxicillin-clavulanic acid
9808,ampicillin
9808,azithromycin
9808,cefoxitin
9808,ceftriaxone
9808,chloramphenicol
9808,ciprofloxacin
9808,gentamicin
9808,meropenem
9808,nalidixic acid
9808,streptomycin
9808,tetracycline
9808,trimethoprim-sulfamethoxazole
9809,amoxicillin-clavulanic acid
9809,ampicillin
9809,azithromycin
9809,cefoxitin
9809,ceftriaxone
9809,chloramphenicol
9809,ciprofloxacin
9809,gentamicin
9809,meropenem
9809,nalidixic acid
9809,streptomycin
9809,sulfisoxazole
9809,tetracycline
9809,trimethoprim-sulfamethoxazole
9810,amoxicillin-clavulanic acid
9810,ampicillin
9810,azithromycin
9810,cefoxitin
9810,ceftriaxone
9810,chloramphenicol
9810,ciprofloxacin
9810,meropenem
9810,nalidixic acid
9810,sulfisoxazole
9810,trimethoprim-sulfamethoxazole
9811,amoxicillin-clavulanic acid
9811,ampicillin
9811,azithromycin
9811,cefoxitin
9811,ceftriaxone
9811,chloramphenicol
9811,ciprofloxacin
9811,colistin
9811,gentamicin
9811,meropenem
9811,nalidixic acid
9811,sulfisoxazole
9811,tetracycline
9811,trimethoprim-sulfamethoxazole
9812,azithromycin
9812,ciprofloxacin
9812,meropenem
9812,nalidixic acid
9812,trimethoprim-sulfamethoxazole
9813,amoxicillin-clavulanic acid
9813,azithromycin
9813,cefoxitin
9813,ceftriaxone
9813,chloramphenicol
9813,ciprofloxacin
9813,gentamicin
9813,meropenem
9813,nalidixic acid
9813,trimethoprim-sulfamethoxazole
9814,azithromycin
9814,chloramphenicol
9814,ciprofloxacin
9814,gentamicin
9814,meropenem
9814,nalidixic acid
9814,streptomycin
9814,trimethoprim-sulfamethoxazole
9815,azithromycin
9815,chloramphenicol
9815,ciprofloxacin
9815,gentamicin
9815,meropenem
9815,nalidixic acid
9815,streptomycin
9815,trimethoprim-sulfamethoxazole
9816,azithromycin
9816,chloramphenicol
9816,ciprofloxacin
9816,meropenem
9816,nalidixic acid
9816,tetracycline
9816,trimethoprim-sulfamethoxazole
9817,azithromycin
9817,chloramphenicol
9817,ciprofloxacin
9817,gentamicin
9817,meropenem
9817,nalidixic acid
9817,trimethoprim-sulfamethoxazole
9818,ampicillin
9818,azithromycin
9818,cefotaxime
9818,ceftazidime
9818,chloramphenicol
9818,ciprofloxacin
9818,colistin
9818,gentamicin
9818,meropenem
9818,nalidixic acid
9818,sulfamethoxazole
9818,tetracycline
9818,tigecycline
9818,trimethoprim
9819,ampicillin
9819,azithromycin
9819,cefotaxime
9819,ceftazidime
9819,chloramphenicol
9819,ciprofloxacin
9819,colistin
9819,gentamicin
9819,meropenem
9819,nalidixic acid
9819,sulfamethoxazole
9819,tetracycline
9819,tigecycline
9819,trimethoprim
9820,ampicillin
9820,azithromycin
9820,cefotaxime
9820,ceftazidime
9820,chloramphenicol
9820,ciprofloxacin
9820,colistin
9820,gentamicin
9820,meropenem
9820,nalidixic acid
9820,sulfamethoxazole
9820,tetracycline
9820,tigecycline
9820,trimethoprim
9821,ampicillin
9821,azithromycin
9821,cefotaxime
9821,ceftazidime
9821,chloramphenicol
9821,ciprofloxacin
9821,colistin
9821,gentamicin
9821,meropenem
9821,nalidixic acid
9821,sulfamethoxazole
9821,tetracycline
9821,tigecycline
9821,trimethoprim
9822,ampicillin
9822,azithromycin
9822,cefotaxime
9822,ceftazidime
9822,chloramphenicol
9822,ciprofloxacin
9822,colistin
9822,gentamicin
9822,meropenem
9822,nalidixic acid
9822,sulfamethoxazole
9822,tetracycline
9822,tigecycline
9822,trimethoprim
9823,ampicillin
9823,azithromycin
9823,cefotaxime
9823,ceftazidime
9823,chloramphenicol
9823,ciprofloxacin
9823,colistin
9823,gentamicin
9823,meropenem
9823,nalidixic acid
9823,sulfamethoxazole
9823,tetracycline
9823,tigecycline
9823,trimethoprim
9824,ampicillin
9824,azithromycin
9824,cefotaxime
9824,ceftazidime
9824,chloramphenicol
9824,ciprofloxacin
9824,colistin
9824,gentamicin
9824,meropenem
9824,nalidixic acid
9824,sulfamethoxazole
9824,tetracycline
9824,tigecycline
9824,trimethoprim
9825,ampicillin
9825,azithromycin
9825,cefotaxime
9825,ceftazidime
9825,chloramphenicol
9825,ciprofloxacin
9825,colistin
9825,gentamicin
9825,meropenem
9825,nalidixic acid
9825,sulfamethoxazole
9825,tetracycline
9825,tigecycline
9825,trimethoprim
9826,ampicillin
9826,azithromycin
9826,cefotaxime
9826,ceftazidime
9826,chloramphenicol
9826,ciprofloxacin
9826,colistin
9826,gentamicin
9826,meropenem
9826,nalidixic acid
9826,sulfamethoxazole
9826,tetracycline
9826,tigecycline
9826,trimethoprim
9827,ampicillin
9827,azithromycin
9827,cefotaxime
9827,ceftazidime
9827,chloramphenicol
9827,ciprofloxacin
9827,colistin
9827,gentamicin
9827,meropenem
9827,nalidixic acid
9827,sulfamethoxazole
9827,tetracycline
9827,tigecycline
9827,trimethoprim
9828,ampicillin
9828,azithromycin
9828,cefotaxime
9828,ceftazidime
9828,chloramphenicol
9828,ciprofloxacin
9828,colistin
9828,gentamicin
9828,meropenem
9828,nalidixic acid
9828,sulfamethoxazole
9828,tetracycline
9828,tigecycline
9828,trimethoprim
9829,ampicillin
9829,azithromycin
9829,cefotaxime
9829,ceftazidime
9829,chloramphenicol
9829,ciprofloxacin
9829,colistin
9829,gentamicin
9829,meropenem
9829,nalidixic acid
9829,sulfamethoxazole
9829,tetracycline
9829,tigecycline
9829,trimethoprim
9830,ampicillin
9830,azithromycin
9830,cefotaxime
9830,ceftazidime
9830,chloramphenicol
9830,ciprofloxacin
9830,colistin
9830,gentamicin
9830,meropenem
9830,nalidixic acid
9830,sulfamethoxazole
9830,tetracycline
9830,tigecycline
9830,trimethoprim
9831,ampicillin
9831,azithromycin
9831,cefotaxime
9831,ceftazidime
9831,chloramphenicol
9831,ciprofloxacin
9831,colistin
9831,gentamicin
9831,meropenem
9831,nalidixic acid
9831,sulfamethoxazole
9831,tetracycline
9831,tigecycline
9831,trimethoprim
9832,ampicillin
9832,azithromycin
9832,cefotaxime
9832,ceftazidime
9832,chloramphenicol
9832,ciprofloxacin
9832,colistin
9832,gentamicin
9832,meropenem
9832,nalidixic acid
9832,sulfamethoxazole
9832,tetracycline
9832,tigecycline
9832,trimethoprim
9833,ampicillin
9833,azithromycin
9833,cefotaxime
9833,ceftazidime
9833,chloramphenicol
9833,ciprofloxacin
9833,colistin
9833,gentamicin
9833,meropenem
9833,nalidixic acid
9833,sulfamethoxazole
9833,tetracycline
9833,tigecycline
9833,trimethoprim
9834,amikacin
9834,cefepime
9834,ceftazidime-avibactam
9834,ceftolozane-tazobactam
9834,doripenem
9834,ertapenem
9834,gentamicin
9834,imipenem
9834,meropenem
9834,minocycline
9834,piperacillin-tazobactam
9834,tetracycline
9834,tigecycline
9834,tobramycin
9834,trimethoprim-sulfamethoxazole
9835,amoxicillin-clavulanic acid
9835,ampicillin
9835,azithromycin
9835,cefoxitin
9835,ceftriaxone
9835,chloramphenicol
9835,ciprofloxacin
9835,gentamicin
9835,meropenem
9835,nalidixic acid
9835,streptomycin
9835,sulfisoxazole
9835,tetracycline
9835,trimethoprim-sulfamethoxazole
9836,amoxicillin-clavulanic acid
9836,ampicillin
9836,azithromycin
9836,cefoxitin
9836,ceftriaxone
9836,chloramphenicol
9836,ciprofloxacin
9836,gentamicin
9836,meropenem
9836,nalidixic acid
9836,streptomycin
9836,sulfisoxazole
9836,trimethoprim-sulfamethoxazole
9837,amoxicillin-clavulanic acid
9837,ampicillin
9837,azithromycin
9837,cefoxitin
9837,ceftriaxone
9837,chloramphenicol
9837,ciprofloxacin
9837,gentamicin
9837,meropenem
9837,nalidixic acid
9837,streptomycin
9837,sulfisoxazole
9837,tetracycline
9837,trimethoprim-sulfamethoxazole
9838,amoxicillin-clavulanic acid
9838,ampicillin
9838,azithromycin
9838,cefoxitin
9838,ceftriaxone
9838,chloramphenicol
9838,ciprofloxacin
9838,gentamicin
9838,meropenem
9838,nalidixic acid
9838,streptomycin
9838,sulfisoxazole
9838,tetracycline
9838,trimethoprim-sulfamethoxazole
9839,amoxicillin-clavulanic acid
9839,ampicillin
9839,azithromycin
9839,cefoxitin
9839,ceftriaxone
9839,chloramphenicol
9839,ciprofloxacin
9839,gentamicin
9839,meropenem
9839,nalidixic acid
9839,streptomycin
9839,sulfisoxazole
9839,tetracycline
9839,trimethoprim-sulfamethoxazole
9840,amoxicillin-clavulanic acid
9840,ampicillin
9840,azithromycin
9840,cefoxitin
9840,ceftriaxone
9840,chloramphenicol
9840,ciprofloxacin
9840,gentamicin
9840,meropenem
9840,nalidixic acid
9840,streptomycin
9840,sulfisoxazole
9840,trimethoprim-sulfamethoxazole
9841,amoxicillin-clavulanic acid
9841,ampicillin
9841,azithromycin
9841,cefoxitin
9841,ceftriaxone
9841,chloramphenicol
9841,ciprofloxacin
9841,gentamicin
9841,meropenem
9841,nalidixic acid
9841,streptomycin
9841,sulfisoxazole
9841,trimethoprim-sulfamethoxazole
9842,ceftazidime-avibactam
9842,doripenem
9842,ertapenem
9842,imipenem
9842,meropenem
9842,minocycline
9842,piperacillin-tazobactam
9842,tigecycline
9843,amoxicillin-clavulanic acid
9843,ampicillin
9843,azithromycin
9843,cefoxitin
9843,ceftriaxone
9843,chloramphenicol
9843,ciprofloxacin
9843,gentamicin
9843,meropenem
9843,nalidixic acid
9843,trimethoprim-sulfamethoxazole
9844,amoxicillin-clavulanic acid
9844,azithromycin
9844,cefoxitin
9844,ceftriaxone
9844,chloramphenicol
9844,ciprofloxacin
9844,meropenem
9844,nalidixic acid
9844,sulfisoxazole
9844,trimethoprim-sulfamethoxazole
9845,amoxicillin-clavulanic acid
9845,ampicillin
9845,azithromycin
9845,cefoxitin
9845,ceftriaxone
9845,ciprofloxacin
9845,gentamicin
9845,meropenem
9845,nalidixic acid
9845,streptomycin
9845,sulfisoxazole
9845,tetracycline
9845,trimethoprim-sulfamethoxazole
9846,amoxicillin-clavulanic acid
9846,ampicillin
9846,azithromycin
9846,cefoxitin
9846,ceftriaxone
9846,chloramphenicol
9846,ciprofloxacin
9846,gentamicin
9846,meropenem
9846,nalidixic acid
9846,streptomycin
9846,sulfisoxazole
9846,tetracycline
9846,trimethoprim-sulfamethoxazole
9847,amoxicillin-clavulanic acid
9847,azithromycin
9847,cefoxitin
9847,ceftriaxone
9847,chloramphenicol
9847,ciprofloxacin
9847,meropenem
9847,nalidixic acid
9847,trimethoprim-sulfamethoxazole
9848,amoxicillin-clavulanic acid
9848,azithromycin
9848,cefoxitin
9848,ceftriaxone
9848,chloramphenicol
9848,ciprofloxacin
9848,meropenem
9848,nalidixic acid
9848,trimethoprim-sulfamethoxazole
9849,amoxicillin-clavulanic acid
9849,ampicillin
9849,azithromycin
9849,cefoxitin
9849,ceftriaxone
9849,chloramphenicol
9849,ciprofloxacin
9849,meropenem
9849,nalidixic acid
9849,sulfisoxazole
9849,trimethoprim-sulfamethoxazole
9850,amoxicillin-clavulanic acid
9850,ampicillin
9850,azithromycin
9850,cefoxitin
9850,ceftriaxone
9850,chloramphenicol
9850,ciprofloxacin
9850,gentamicin
9850,meropenem
9850,nalidixic acid
9850,streptomycin
9850,sulfisoxazole
9850,tetracycline
9850,trimethoprim-sulfamethoxazole
9851,amoxicillin-clavulanic acid
9851,ampicillin
9851,azithromycin
9851,cefoxitin
9851,ceftriaxone
9851,chloramphenicol
9851,ciprofloxacin
9851,gentamicin
9851,meropenem
9851,nalidixic acid
9851,streptomycin
9851,sulfisoxazole
9851,tetracycline
9851,trimethoprim-sulfamethoxazole
9854,amoxicillin-clavulanic acid
9854,ampicillin
9854,azithromycin
9854,cefoxitin
9854,ceftriaxone
9854,chloramphenicol
9854,ciprofloxacin
9854,gentamicin
9854,meropenem
9854,nalidixic acid
9854,streptomycin
9854,sulfisoxazole
9854,tetracycline
9854,trimethoprim-sulfamethoxazole
9855,amoxicillin-clavulanic acid
9855,ampicillin
9855,azithromycin
9855,cefoxitin
9855,ceftriaxone
9855,chloramphenicol
9855,ciprofloxacin
9855,gentamicin
9855,meropenem
9855,nalidixic acid
9855,streptomycin
9855,sulfisoxazole
9855,trimethoprim-sulfamethoxazole
9856,amoxicillin-clavulanic acid
9856,ampicillin
9856,azithromycin
9856,cefoxitin
9856,ceftriaxone
9856,chloramphenicol
9856,ciprofloxacin
9856,gentamicin
9856,meropenem
9856,nalidixic acid
9856,streptomycin
9856,sulfisoxazole
9856,trimethoprim-sulfamethoxazole
9857,amoxicillin-clavulanic acid
9857,ampicillin
9857,azithromycin
9857,cefoxitin
9857,ceftriaxone
9857,chloramphenicol
9857,ciprofloxacin
9857,gentamicin
9857,meropenem
9857,nalidixic acid
9857,streptomycin
9857,sulfisoxazole
9857,tetracycline
9857,trimethoprim-sulfamethoxazole
9858,amoxicillin-clavulanic acid
9858,ampicillin
9858,azithromycin
9858,cefoxitin
9858,ceftriaxone
9858,chloramphenicol
9858,ciprofloxacin
9858,gentamicin
9858,meropenem
9858,nalidixic acid
9858,streptomycin
9858,sulfisoxazole
9858,tetracycline
9858,trimethoprim-sulfamethoxazole
9859,amoxicillin-clavulanic acid
9859,ampicillin
9859,azithromycin
9859,cefoxitin
9859,ceftriaxone
9859,chloramphenicol
9859,ciprofloxacin
9859,gentamicin
9859,meropenem
9859,nalidixic acid
9859,streptomycin
9859,sulfisoxazole
9859,tetracycline
9859,trimethoprim-sulfamethoxazole
9860,amikacin
9860,aztreonam
9860,cefepime
9860,ciprofloxacin
9860,ertapenem
9860,gentamicin
9860,meropenem
9860,nitrofurantoin
9860,tigecycline
9860,tobramycin
9861,amoxicillin-clavulanic acid
9861,ampicillin
9861,azithromycin
9861,cefoxitin
9861,ceftriaxone
9861,chloramphenicol
9861,ciprofloxacin
9861,meropenem
9861,nalidixic acid
9861,streptomycin
9861,sulfisoxazole
9861,trimethoprim-sulfamethoxazole
9862,amoxicillin-clavulanic acid
9862,azithromycin
9862,cefoxitin
9862,ceftriaxone
9862,chloramphenicol
9862,ciprofloxacin
9862,gentamicin
9862,meropenem
9862,nalidixic acid
9862,streptomycin
9862,sulfisoxazole
9862,trimethoprim-sulfamethoxazole
9863,amikacin
9863,ciprofloxacin
9863,ertapenem
9863,gentamicin
9863,meropenem
9863,nitrofurantoin
9863,tigecycline
9863,tobramycin
9867,amoxicillin-clavulanic acid
9867,ampicillin
9867,azithromycin
9867,cefoxitin
9867,ceftriaxone
9867,chloramphenicol
9867,ciprofloxacin
9867,gentamicin
9867,meropenem
9867,nalidixic acid
9867,streptomycin
9867,sulfisoxazole
9867,tetracycline
9867,trimethoprim-sulfamethoxazole
9868,amoxicillin-clavulanic acid
9868,ampicillin
9868,azithromycin
9868,ceftriaxone
9868,chloramphenicol
9868,ciprofloxacin
9868,gentamicin
9868,meropenem
9868,nalidixic acid
9868,streptomycin
9868,sulfisoxazole
9868,tetracycline
9868,trimethoprim-sulfamethoxazole
9869,amoxicillin-clavulanic acid
9869,ampicillin
9869,azithromycin
9869,cefoxitin
9869,ceftriaxone
9869,chloramphenicol
9869,ciprofloxacin
9869,gentamicin
9869,meropenem
9869,nalidixic acid
9869,streptomycin
9869,sulfisoxazole
9869,trimethoprim-sulfamethoxazole
9870,amikacin
9870,cefepime
9870,ciprofloxacin
9870,ertapenem
9870,meropenem
9870,nitrofurantoin
9870,tigecycline
9871,amikacin
9871,imipenem
9872,amikacin
9872,amoxicillin-clavulanic acid
9872,cefoxitin
9872,imipenem
9873,amikacin
9873,amoxicillin-clavulanic acid
9873,cefoxitin
9873,ceftazidime
9873,ciprofloxacin
9873,gentamicin
9873,imipenem
9873,nalidixic acid
9873,trimethoprim-sulfamethoxazole
9874,amoxicillin-clavulanic acid
9874,ampicillin
9874,azithromycin
9874,cefoxitin
9874,ceftriaxone
9874,chloramphenicol
9874,ciprofloxacin
9874,gentamicin
9874,meropenem
9874,nalidixic acid
9874,streptomycin
9874,sulfisoxazole
9874,tetracycline
9874,trimethoprim-sulfamethoxazole
9875,amoxicillin-clavulanic acid
9875,ampicillin
9875,azithromycin
9875,cefoxitin
9875,ceftriaxone
9875,chloramphenicol
9875,ciprofloxacin
9875,gentamicin
9875,meropenem
9875,nalidixic acid
9875,streptomycin
9875,sulfisoxazole
9875,tetracycline
9875,trimethoprim-sulfamethoxazole
9876,amoxicillin-clavulanic acid
9876,ampicillin
9876,azithromycin
9876,cefoxitin
9876,ceftriaxone
9876,chloramphenicol
9876,ciprofloxacin
9876,gentamicin
9876,meropenem
9876,nalidixic acid
9876,streptomycin
9876,sulfisoxazole
9876,tetracycline
9876,trimethoprim-sulfamethoxazole
9877,amoxicillin-clavulanic acid
9877,ampicillin
9877,azithromycin
9877,cefoxitin
9877,ceftriaxone
9877,chloramphenicol
9877,ciprofloxacin
9877,meropenem
9877,nalidixic acid
9877,trimethoprim-sulfamethoxazole
9881,amoxicillin-clavulanic acid
9881,ampicillin
9881,azithromycin
9881,cefoxitin
9881,ceftriaxone
9881,chloramphenicol
9881,ciprofloxacin
9881,gentamicin
9881,meropenem
9881,nalidixic acid
9881,streptomycin
9881,sulfisoxazole
9881,tetracycline
9881,trimethoprim-sulfamethoxazole
9882,amikacin
9882,cefepime
9882,ciprofloxacin
9882,ertapenem
9882,gentamicin
9882,levofloxacin
9882,meropenem
9882,nitrofurantoin
9882,tetracycline
9882,tobramycin
9882,trimethoprim-sulfamethoxazole
9883,amikacin
9883,cefepime
9883,ciprofloxacin
9883,ertapenem
9883,gentamicin
9883,levofloxacin
9883,meropenem
9883,nitrofurantoin
9883,piperacillin-tazobactam
9883,tetracycline
9883,tobramycin
9883,trimethoprim-sulfamethoxazole
9884,amikacin
9884,ertapenem
9884,gentamicin
9884,imipenem
9884,meropenem
9884,nitrofurantoin
9884,tigecycline
9885,amikacin
9885,ertapenem
9885,levofloxacin
9885,moxifloxacin
9885,nitrofurantoin
9885,tobramycin
9886,amikacin
9886,cefepime
9886,ertapenem
9886,gentamicin
9886,imipenem
9886,meropenem
9886,nitrofurantoin
9886,tigecycline
9886,tobramycin
9887,amikacin
9887,aztreonam
9887,cefepime
9887,ertapenem
9887,gentamicin
9887,meropenem
9887,nitrofurantoin
9887,tigecycline
9887,tobramycin
9888,amikacin
9888,aztreonam
9888,cefepime
9888,ertapenem
9888,gentamicin
9888,meropenem
9888,nitrofurantoin
9888,tigecycline
9888,tobramycin
9889,amikacin
9889,ciprofloxacin
9889,ertapenem
9889,gentamicin
9889,imipenem
9889,levofloxacin
9889,meropenem
9889,moxifloxacin
9889,tigecycline
9889,tobramycin
9890,amikacin
9890,doripenem
9890,imipenem
9890,meropenem
9890,tigecycline
9891,amikacin
9891,ceftazidime
9891,doripenem
9891,imipenem
9891,meropenem
9891,tigecycline
9892,amoxicillin-clavulanic acid
9892,ampicillin
9892,azithromycin
9892,cefoxitin
9892,ceftriaxone
9892,chloramphenicol
9892,ciprofloxacin
9892,gentamicin
9892,meropenem
9892,nalidixic acid
9892,streptomycin
9892,sulfisoxazole
9892,trimethoprim-sulfamethoxazole
9893,amoxicillin-clavulanic acid
9893,ampicillin
9893,azithromycin
9893,cefoxitin
9893,ceftriaxone
9893,chloramphenicol
9893,ciprofloxacin
9893,gentamicin
9893,meropenem
9893,nalidixic acid
9893,streptomycin
9893,sulfisoxazole
9893,trimethoprim-sulfamethoxazole
9894,azithromycin
9894,cefepime
9894,chloramphenicol
9894,ciprofloxacin
9894,gentamicin
9894,imipenem
9894,meropenem
9894,nalidixic acid
9894,piperacillin-tazobactam
9895,azithromycin
9895,cefepime
9895,chloramphenicol
9895,ciprofloxacin
9895,gentamicin
9895,imipenem
9895,meropenem
9895,nalidixic acid
9895,piperacillin-tazobactam
9896,azithromycin
9896,cefepime
9896,chloramphenicol
9896,ciprofloxacin
9896,gentamicin
9896,imipenem
9896,meropenem
9896,nalidixic acid
9896,piperacillin-tazobactam
9897,amoxicillin-clavulanic acid
9897,azithromycin
9897,cefazolin
9897,cefepime
9897,cefotaxime
9897,cefoxitin
9897,cefpodoxime
9897,ceftazidime
9897,ceftriaxone
9897,chloramphenicol
9897,ciprofloxacin
9897,gentamicin
9897,imipenem
9897,meropenem
9897,nalidixic acid
9897,piperacillin-tazobactam
9897,trimethoprim-sulfamethoxazole
9898,amoxicillin-clavulanic acid
9898,azithromycin
9898,cefazolin
9898,cefepime
9898,cefotaxime
9898,cefoxitin
9898,cefpodoxime
9898,ceftazidime
9898,ceftriaxone
9898,chloramphenicol
9898,ciprofloxacin
9898,gentamicin
9898,imipenem
9898,meropenem
9898,nalidixic acid
9898,piperacillin-tazobactam
9898,trimethoprim-sulfamethoxazole
9899,amoxicillin-clavulanic acid
9899,ampicillin
9899,azithromycin
9899,cefoxitin
9899,ceftriaxone
9899,chloramphenicol
9899,gentamicin
9899,meropenem
9899,nalidixic acid
9899,streptomycin
9899,sulfisoxazole
9899,tetracycline
9899,trimethoprim-sulfamethoxazole
9900,amoxicillin-clavulanic acid
9900,ampicillin
9900,azithromycin
9900,cefoxitin
9900,ceftriaxone
9900,chloramphenicol
9900,ciprofloxacin
9900,gentamicin
9900,meropenem
9900,nalidixic acid
9900,streptomycin
9900,sulfisoxazole
9900,tetracycline
9900,trimethoprim-sulfamethoxazole
9901,amoxicillin-clavulanic acid
9901,ampicillin
9901,azithromycin
9901,cefoxitin
9901,ceftriaxone
9901,chloramphenicol
9901,ciprofloxacin
9901,gentamicin
9901,meropenem
9901,nalidixic acid
9901,streptomycin
9901,sulfisoxazole
9901,tetracycline
9901,trimethoprim-sulfamethoxazole
9902,amoxicillin-clavulanic acid
9902,ampicillin
9902,azithromycin
9902,cefoxitin
9902,ceftriaxone
9902,chloramphenicol
9902,ciprofloxacin
9902,gentamicin
9902,meropenem
9902,nalidixic acid
9902,trimethoprim-sulfamethoxazole
9903,amoxicillin-clavulanic acid
9903,ampicillin
9903,azithromycin
9903,cefoxitin
9903,ceftriaxone
9903,chloramphenicol
9903,ciprofloxacin
9903,gentamicin
9903,meropenem
9903,nalidixic acid
9903,streptomycin
9903,sulfisoxazole
9903,tetracycline
9903,trimethoprim-sulfamethoxazole
9904,amoxicillin-clavulanic acid
9904,ampicillin
9904,azithromycin
9904,cefoxitin
9904,ceftriaxone
9904,chloramphenicol
9904,ciprofloxacin
9904,gentamicin
9904,meropenem
9904,nalidixic acid
9904,streptomycin
9904,sulfisoxazole
9904,trimethoprim-sulfamethoxazole
9905,amoxicillin-clavulanic acid
9905,ampicillin
9905,azithromycin
9905,cefoxitin
9905,ceftriaxone
9905,chloramphenicol
9905,ciprofloxacin
9905,gentamicin
9905,meropenem
9905,nalidixic acid
9905,streptomycin
9905,sulfisoxazole
9905,tetracycline
9905,trimethoprim-sulfamethoxazole
9906,amoxicillin-clavulanic acid
9906,ampicillin
9906,azithromycin
9906,cefoxitin
9906,ceftriaxone
9906,chloramphenicol
9906,ciprofloxacin
9906,gentamicin
9906,meropenem
9906,nalidixic acid
9906,streptomycin
9906,sulfisoxazole
9906,tetracycline
9906,trimethoprim-sulfamethoxazole
9908,amoxicillin-clavulanic acid
9908,ampicillin
9908,azithromycin
9908,cefoxitin
9908,ceftriaxone
9908,chloramphenicol
9908,ciprofloxacin
9908,gentamicin
9908,meropenem
9908,nalidixic acid
9908,streptomycin
9908,sulfisoxazole
9908,tetracycline
9908,trimethoprim-sulfamethoxazole
9909,amoxicillin-clavulanic acid
9909,ampicillin
9909,azithromycin
9909,cefoxitin
9909,ceftriaxone
9909,chloramphenicol
9909,ciprofloxacin
9909,gentamicin
9909,meropenem
9909,nalidixic acid
9909,streptomycin
9909,sulfisoxazole
9909,tetracycline
9909,trimethoprim-sulfamethoxazole
9910,azithromycin
9910,cefoxitin
9910,ceftriaxone
9910,chloramphenicol
9910,gentamicin
9910,meropenem
9910,sulfisoxazole
9910,trimethoprim-sulfamethoxazole
9911,amoxicillin-clavulanic acid
9911,ampicillin
9911,azithromycin
9911,cefoxitin
9911,ceftriaxone
9911,chloramphenicol
9911,ciprofloxacin
9911,gentamicin
9911,meropenem
9911,nalidixic acid
9911,streptomycin
9911,sulfisoxazole
9911,tetracycline
9911,trimethoprim-sulfamethoxazole
9912,amoxicillin-clavulanic acid
9912,ampicillin
9912,azithromycin
9912,cefoxitin
9912,ceftriaxone
9912,chloramphenicol
9912,ciprofloxacin
9912,gentamicin
9912,meropenem
9912,nalidixic acid
9912,streptomycin
9912,sulfisoxazole
9912,tetracycline
9912,trimethoprim-sulfamethoxazole
9913,amoxicillin-clavulanic acid
9913,ampicillin
9913,azithromycin
9913,cefoxitin
9913,ceftriaxone
9913,chloramphenicol
9913,ciprofloxacin
9913,gentamicin
9913,meropenem
9913,nalidixic acid
9913,streptomycin
9913,sulfisoxazole
9913,tetracycline
9913,trimethoprim-sulfamethoxazole
9914,amoxicillin-clavulanic acid
9914,ampicillin
9914,azithromycin
9914,cefoxitin
9914,ceftriaxone
9914,chloramphenicol
9914,ciprofloxacin
9914,gentamicin
9914,meropenem
9914,nalidixic acid
9914,streptomycin
9914,sulfisoxazole
9914,tetracycline
9914,trimethoprim-sulfamethoxazole
9915,amikacin
9915,ertapenem
9915,imipenem
9915,meropenem
9915,nitrofurantoin
9915,tigecycline
9915,tobramycin
9916,amoxicillin-clavulanic acid
9916,azithromycin
9916,cefoxitin
9916,ceftriaxone
9916,chloramphenicol
9916,ciprofloxacin
9916,meropenem
9916,nalidixic acid
9916,streptomycin
9916,sulfisoxazole
